date,product_id,product_name,category,quantity_sold,revenue,orders
2025-10-19,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2025-10-20,1,감성 무드등,조명,8,312000,5
2025-10-20,2,메모리폼 경추 베개,침실,6,174000,6
2025-10-20,3,원목 핸들 머그컵,주방,13,195000,13
2025-10-20,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-10-20,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2025-10-20,6,대용량 디퓨저,생활,9,180000,7
2025-10-20,7,아로마 캔들 세트,생활,7,175000,7
2025-10-20,8,무선 미니 가습기,가전,4,140000,3
2025-10-20,9,탁상용 저소음 선풍기,가전,4,180000,3
2025-10-20,10,프리미엄 호텔 침구 세트,침실,2,120000,0
2025-10-21,1,감성 무드등,조명,6,234000,4
2025-10-21,2,메모리폼 경추 베개,침실,4,116000,4
2025-10-21,3,원목 핸들 머그컵,주방,8,120000,5
2025-10-21,4,무광 세라믹 접시 세트,주방,8,192000,6
2025-10-21,5,북유럽 패브릭 포스터,인테리어,8,96000,8
2025-10-21,6,대용량 디퓨저,생활,9,180000,9
2025-10-21,7,아로마 캔들 세트,생활,2,50000,0
2025-10-21,8,무선 미니 가습기,가전,4,140000,2
2025-10-21,9,탁상용 저소음 선풍기,가전,3,135000,0
2025-10-21,10,프리미엄 호텔 침구 세트,침실,5,300000,5
2025-10-22,1,감성 무드등,조명,8,312000,5
2025-10-22,2,메모리폼 경추 베개,침실,4,116000,2
2025-10-22,3,원목 핸들 머그컵,주방,6,90000,6
2025-10-22,4,무광 세라믹 접시 세트,주방,6,144000,4
2025-10-22,5,북유럽 패브릭 포스터,인테리어,4,48000,3
2025-10-22,6,대용량 디퓨저,생활,11,220000,8
2025-10-22,7,아로마 캔들 세트,생활,6,150000,3
2025-10-22,8,무선 미니 가습기,가전,7,245000,6
2025-10-22,9,탁상용 저소음 선풍기,가전,5,225000,4
2025-10-22,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-10-23,1,감성 무드등,조명,5,195000,2
2025-10-23,2,메모리폼 경추 베개,침실,6,174000,4
2025-10-23,3,원목 핸들 머그컵,주방,11,165000,10
2025-10-23,4,무광 세라믹 접시 세트,주방,11,264000,8
2025-10-23,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2025-10-23,6,대용량 디퓨저,생활,8,160000,7
2025-10-23,7,아로마 캔들 세트,생활,7,175000,4
2025-10-23,8,무선 미니 가습기,가전,7,245000,6
2025-10-23,9,탁상용 저소음 선풍기,가전,6,270000,3
2025-10-23,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-10-24,1,감성 무드등,조명,9,351000,9
2025-10-24,2,메모리폼 경추 베개,침실,7,203000,7
2025-10-24,3,원목 핸들 머그컵,주방,7,105000,4
2025-10-24,4,무광 세라믹 접시 세트,주방,6,144000,5
2025-10-24,5,북유럽 패브릭 포스터,인테리어,7,84000,5
2025-10-24,6,대용량 디퓨저,생활,13,260000,13
2025-10-24,7,아로마 캔들 세트,생활,12,300000,9
2025-10-24,8,무선 미니 가습기,가전,7,245000,6
2025-10-24,9,탁상용 저소음 선풍기,가전,6,270000,3
2025-10-24,10,프리미엄 호텔 침구 세트,침실,6,360000,4
2025-10-25,1,감성 무드등,조명,10,390000,10
2025-10-25,2,메모리폼 경추 베개,침실,10,290000,10
2025-10-25,3,원목 핸들 머그컵,주방,10,150000,8
2025-10-25,4,무광 세라믹 접시 세트,주방,6,144000,6
2025-10-25,5,북유럽 패브릭 포스터,인테리어,7,84000,7
2025-10-25,6,대용량 디퓨저,생활,12,240000,9
2025-10-25,7,아로마 캔들 세트,생활,8,200000,8
2025-10-25,8,무선 미니 가습기,가전,7,245000,5
2025-10-25,9,탁상용 저소음 선풍기,가전,10,450000,10
2025-10-25,10,프리미엄 호텔 침구 세트,침실,9,540000,7
2025-10-26,1,감성 무드등,조명,10,390000,9
2025-10-26,2,메모리폼 경추 베개,침실,5,145000,5
2025-10-26,3,원목 핸들 머그컵,주방,6,90000,5
2025-10-26,4,무광 세라믹 접시 세트,주방,8,192000,7
2025-10-26,5,북유럽 패브릭 포스터,인테리어,8,96000,8
2025-10-26,6,대용량 디퓨저,생활,13,260000,12
2025-10-26,7,아로마 캔들 세트,생활,8,200000,7
2025-10-26,8,무선 미니 가습기,가전,5,175000,5
2025-10-26,9,탁상용 저소음 선풍기,가전,8,360000,5
2025-10-26,10,프리미엄 호텔 침구 세트,침실,9,540000,6
2025-10-27,1,감성 무드등,조명,9,351000,9
2025-10-27,2,메모리폼 경추 베개,침실,5,145000,4
2025-10-27,3,원목 핸들 머그컵,주방,14,210000,11
2025-10-27,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-10-27,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2025-10-27,6,대용량 디퓨저,생활,9,180000,6
2025-10-27,7,아로마 캔들 세트,생활,4,100000,2
2025-10-27,8,무선 미니 가습기,가전,5,175000,2
2025-10-27,9,탁상용 저소음 선풍기,가전,6,270000,5
2025-10-27,10,프리미엄 호텔 침구 세트,침실,4,240000,3
2025-10-28,1,감성 무드등,조명,10,390000,9
2025-10-28,2,메모리폼 경추 베개,침실,7,203000,4
2025-10-28,3,원목 핸들 머그컵,주방,11,165000,9
2025-10-28,4,무광 세라믹 접시 세트,주방,6,144000,3
2025-10-28,5,북유럽 패브릭 포스터,인테리어,6,72000,3
2025-10-28,6,대용량 디퓨저,생활,11,220000,8
2025-10-28,7,아로마 캔들 세트,생활,9,225000,8
2025-10-28,8,무선 미니 가습기,가전,8,280000,5
2025-10-28,9,탁상용 저소음 선풍기,가전,3,135000,0
2025-10-28,10,프리미엄 호텔 침구 세트,침실,3,180000,1
2025-10-29,1,감성 무드등,조명,10,390000,7
2025-10-29,2,메모리폼 경추 베개,침실,9,261000,7
2025-10-29,3,원목 핸들 머그컵,주방,6,90000,5
2025-10-29,4,무광 세라믹 접시 세트,주방,8,192000,5
2025-10-29,5,북유럽 패브릭 포스터,인테리어,3,36000,1
2025-10-29,6,대용량 디퓨저,생활,10,200000,10
2025-10-29,7,아로마 캔들 세트,생활,5,125000,3
2025-10-29,8,무선 미니 가습기,가전,10,350000,10
2025-10-29,9,탁상용 저소음 선풍기,가전,5,225000,5
2025-10-29,10,프리미엄 호텔 침구 세트,침실,5,300000,4
2025-10-30,1,감성 무드등,조명,8,312000,8
2025-10-30,2,메모리폼 경추 베개,침실,6,174000,6
2025-10-30,3,원목 핸들 머그컵,주방,7,105000,4
2025-10-30,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-10-30,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2025-10-30,6,대용량 디퓨저,생활,11,220000,11
2025-10-30,7,아로마 캔들 세트,생활,7,175000,4
2025-10-30,8,무선 미니 가습기,가전,7,245000,7
2025-10-30,9,탁상용 저소음 선풍기,가전,1,45000,0
2025-10-30,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-10-31,1,감성 무드등,조명,12,468000,11
2025-10-31,2,메모리폼 경추 베개,침실,7,203000,7
2025-10-31,3,원목 핸들 머그컵,주방,9,135000,8
2025-10-31,4,무광 세라믹 접시 세트,주방,9,216000,7
2025-10-31,5,북유럽 패브릭 포스터,인테리어,9,108000,8
2025-10-31,6,대용량 디퓨저,생활,9,180000,9
2025-10-31,7,아로마 캔들 세트,생활,7,175000,4
2025-10-31,8,무선 미니 가습기,가전,5,175000,2
2025-10-31,9,탁상용 저소음 선풍기,가전,6,270000,4
2025-10-31,10,프리미엄 호텔 침구 세트,침실,8,480000,6
2025-11-01,1,감성 무드등,조명,13,507000,12
2025-11-01,2,메모리폼 경추 베개,침실,10,290000,9
2025-11-01,3,원목 핸들 머그컵,주방,7,105000,6
2025-11-01,4,무광 세라믹 접시 세트,주방,10,240000,7
2025-11-01,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2025-11-01,6,대용량 디퓨저,생활,11,220000,8
2025-11-01,7,아로마 캔들 세트,생활,12,300000,12
2025-11-01,8,무선 미니 가습기,가전,7,245000,4
2025-11-01,9,탁상용 저소음 선풍기,가전,11,495000,11
2025-11-01,10,프리미엄 호텔 침구 세트,침실,11,660000,9
2025-11-02,1,감성 무드등,조명,9,351000,6
2025-11-02,2,메모리폼 경추 베개,침실,11,319000,8
2025-11-02,3,원목 핸들 머그컵,주방,5,75000,4
2025-11-02,4,무광 세라믹 접시 세트,주방,8,192000,8
2025-11-02,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2025-11-02,6,대용량 디퓨저,생활,13,260000,12
2025-11-02,7,아로마 캔들 세트,생활,9,225000,9
2025-11-02,8,무선 미니 가습기,가전,7,245000,7
2025-11-02,9,탁상용 저소음 선풍기,가전,9,405000,8
2025-11-02,10,프리미엄 호텔 침구 세트,침실,11,660000,9
2025-11-03,1,감성 무드등,조명,6,234000,4
2025-11-03,2,메모리폼 경추 베개,침실,6,174000,4
2025-11-03,3,원목 핸들 머그컵,주방,11,165000,9
2025-11-03,4,무광 세라믹 접시 세트,주방,10,240000,10
2025-11-03,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2025-11-03,6,대용량 디퓨저,생활,7,140000,5
2025-11-03,7,아로마 캔들 세트,생활,8,200000,8
2025-11-03,8,무선 미니 가습기,가전,6,210000,3
2025-11-03,9,탁상용 저소음 선풍기,가전,2,90000,2
2025-11-03,10,프리미엄 호텔 침구 세트,침실,7,420000,4
2025-11-04,1,감성 무드등,조명,11,429000,11
2025-11-04,2,메모리폼 경추 베개,침실,6,174000,6
2025-11-04,3,원목 핸들 머그컵,주방,14,210000,13
2025-11-04,4,무광 세라믹 접시 세트,주방,13,312000,13
2025-11-04,5,북유럽 패브릭 포스터,인테리어,8,96000,5
2025-11-04,6,대용량 디퓨저,생활,9,180000,6
2025-11-04,7,아로마 캔들 세트,생활,8,200000,8
2025-11-04,8,무선 미니 가습기,가전,5,175000,5
2025-11-04,9,탁상용 저소음 선풍기,가전,5,225000,5
2025-11-04,10,프리미엄 호텔 침구 세트,침실,5,300000,4
2025-11-05,1,감성 무드등,조명,10,390000,7
2025-11-05,2,메모리폼 경추 베개,침실,7,203000,5
2025-11-05,3,원목 핸들 머그컵,주방,9,135000,6
2025-11-05,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-11-05,5,북유럽 패브릭 포스터,인테리어,7,84000,4
2025-11-05,6,대용량 디퓨저,생활,10,200000,9
2025-11-05,7,아로마 캔들 세트,생활,9,225000,9
2025-11-05,8,무선 미니 가습기,가전,7,245000,7
2025-11-05,9,탁상용 저소음 선풍기,가전,7,315000,7
2025-11-05,10,프리미엄 호텔 침구 세트,침실,6,360000,3
2025-11-06,1,감성 무드등,조명,12,468000,10
2025-11-06,2,메모리폼 경추 베개,침실,5,145000,4
2025-11-06,3,원목 핸들 머그컵,주방,11,165000,9
2025-11-06,4,무광 세라믹 접시 세트,주방,7,168000,6
2025-11-06,5,북유럽 패브릭 포스터,인테리어,8,96000,5
2025-11-06,6,대용량 디퓨저,생활,11,220000,11
2025-11-06,7,아로마 캔들 세트,생활,8,200000,6
2025-11-06,8,무선 미니 가습기,가전,6,210000,4
2025-11-06,9,탁상용 저소음 선풍기,가전,8,360000,6
2025-11-06,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-11-07,1,감성 무드등,조명,12,468000,12
2025-11-07,2,메모리폼 경추 베개,침실,6,174000,6
2025-11-07,3,원목 핸들 머그컵,주방,8,120000,5
2025-11-07,4,무광 세라믹 접시 세트,주방,7,168000,7
2025-11-07,5,북유럽 패브릭 포스터,인테리어,7,84000,4
2025-11-07,6,대용량 디퓨저,생활,9,180000,7
2025-11-07,7,아로마 캔들 세트,생활,15,375000,15
2025-11-07,8,무선 미니 가습기,가전,9,315000,7
2025-11-07,9,탁상용 저소음 선풍기,가전,8,360000,8
2025-11-07,10,프리미엄 호텔 침구 세트,침실,12,720000,12
2025-11-08,1,감성 무드등,조명,11,429000,11
2025-11-08,2,메모리폼 경추 베개,침실,15,435000,14
2025-11-08,3,원목 핸들 머그컵,주방,8,120000,7
2025-11-08,4,무광 세라믹 접시 세트,주방,8,192000,7
2025-11-08,5,북유럽 패브릭 포스터,인테리어,9,108000,6
2025-11-08,6,대용량 디퓨저,생활,9,180000,9
2025-11-08,7,아로마 캔들 세트,생활,13,325000,12
2025-11-08,8,무선 미니 가습기,가전,8,280000,6
2025-11-08,9,탁상용 저소음 선풍기,가전,11,495000,8
2025-11-08,10,프리미엄 호텔 침구 세트,침실,10,600000,7
2025-11-09,1,감성 무드등,조명,8,312000,7
2025-11-09,2,메모리폼 경추 베개,침실,11,319000,8
2025-11-09,3,원목 핸들 머그컵,주방,7,105000,4
2025-11-09,4,무광 세라믹 접시 세트,주방,11,264000,11
2025-11-09,5,북유럽 패브릭 포스터,인테리어,10,120000,9
2025-11-09,6,대용량 디퓨저,생활,11,220000,11
2025-11-09,7,아로마 캔들 세트,생활,13,325000,10
2025-11-09,8,무선 미니 가습기,가전,7,245000,6
2025-11-09,9,탁상용 저소음 선풍기,가전,9,405000,9
2025-11-09,10,프리미엄 호텔 침구 세트,침실,12,720000,9
2025-11-10,1,감성 무드등,조명,6,234000,6
2025-11-10,2,메모리폼 경추 베개,침실,6,174000,4
2025-11-10,3,원목 핸들 머그컵,주방,13,195000,11
2025-11-10,4,무광 세라믹 접시 세트,주방,10,240000,9
2025-11-10,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2025-11-10,6,대용량 디퓨저,생활,7,140000,5
2025-11-10,7,아로마 캔들 세트,생활,11,275000,11
2025-11-10,8,무선 미니 가습기,가전,8,280000,8
2025-11-10,9,탁상용 저소음 선풍기,가전,5,225000,5
2025-11-10,10,프리미엄 호텔 침구 세트,침실,2,120000,1
2025-11-11,1,감성 무드등,조명,6,234000,4
2025-11-11,2,메모리폼 경추 베개,침실,5,145000,3
2025-11-11,3,원목 핸들 머그컵,주방,9,135000,9
2025-11-11,4,무광 세라믹 접시 세트,주방,10,240000,10
2025-11-11,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2025-11-11,6,대용량 디퓨저,생활,8,160000,8
2025-11-11,7,아로마 캔들 세트,생활,10,250000,7
2025-11-11,8,무선 미니 가습기,가전,7,245000,7
2025-11-11,9,탁상용 저소음 선풍기,가전,5,225000,4
2025-11-11,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-11-12,1,감성 무드등,조명,10,390000,8
2025-11-12,2,메모리폼 경추 베개,침실,6,174000,5
2025-11-12,3,원목 핸들 머그컵,주방,11,165000,10
2025-11-12,4,무광 세라믹 접시 세트,주방,12,288000,11
2025-11-12,5,북유럽 패브릭 포스터,인테리어,5,60000,3
2025-11-12,6,대용량 디퓨저,생활,11,220000,8
2025-11-12,7,아로마 캔들 세트,생활,10,250000,10
2025-11-12,8,무선 미니 가습기,가전,7,245000,5
2025-11-12,9,탁상용 저소음 선풍기,가전,6,270000,6
2025-11-12,10,프리미엄 호텔 침구 세트,침실,5,300000,5
2025-11-13,1,감성 무드등,조명,8,312000,5
2025-11-13,2,메모리폼 경추 베개,침실,7,203000,4
2025-11-13,3,원목 핸들 머그컵,주방,10,150000,7
2025-11-13,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-11-13,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2025-11-13,6,대용량 디퓨저,생활,14,280000,13
2025-11-13,7,아로마 캔들 세트,생활,9,225000,6
2025-11-13,8,무선 미니 가습기,가전,3,105000,3
2025-11-13,9,탁상용 저소음 선풍기,가전,8,360000,8
2025-11-13,10,프리미엄 호텔 침구 세트,침실,9,540000,6
2025-11-14,1,감성 무드등,조명,11,429000,11
2025-11-14,2,메모리폼 경추 베개,침실,7,203000,4
2025-11-14,3,원목 핸들 머그컵,주방,9,135000,6
2025-11-14,4,무광 세라믹 접시 세트,주방,10,240000,8
2025-11-14,5,북유럽 패브릭 포스터,인테리어,7,84000,7
2025-11-14,6,대용량 디퓨저,생활,12,240000,12
2025-11-14,7,아로마 캔들 세트,생활,16,400000,16
2025-11-14,8,무선 미니 가습기,가전,6,210000,6
2025-11-14,9,탁상용 저소음 선풍기,가전,8,360000,5
2025-11-14,10,프리미엄 호텔 침구 세트,침실,12,720000,12
2025-11-15,1,감성 무드등,조명,12,468000,9
2025-11-15,2,메모리폼 경추 베개,침실,10,290000,7
2025-11-15,3,원목 핸들 머그컵,주방,9,135000,9
2025-11-15,4,무광 세라믹 접시 세트,주방,11,264000,11
2025-11-15,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2025-11-15,6,대용량 디퓨저,생활,13,260000,12
2025-11-15,7,아로마 캔들 세트,생활,17,425000,14
2025-11-15,8,무선 미니 가습기,가전,8,280000,8
2025-11-15,9,탁상용 저소음 선풍기,가전,11,495000,9
2025-11-15,10,프리미엄 호텔 침구 세트,침실,12,720000,11
2025-11-16,1,감성 무드등,조명,12,468000,11
2025-11-16,2,메모리폼 경추 베개,침실,7,203000,5
2025-11-16,3,원목 핸들 머그컵,주방,8,120000,8
2025-11-16,4,무광 세라믹 접시 세트,주방,7,168000,5
2025-11-16,5,북유럽 패브릭 포스터,인테리어,5,60000,3
2025-11-16,6,대용량 디퓨저,생활,11,220000,10
2025-11-16,7,아로마 캔들 세트,생활,11,275000,8
2025-11-16,8,무선 미니 가습기,가전,9,315000,7
2025-11-16,9,탁상용 저소음 선풍기,가전,7,315000,7
2025-11-16,10,프리미엄 호텔 침구 세트,침실,10,600000,8
2025-11-17,1,감성 무드등,조명,7,273000,6
2025-11-17,2,메모리폼 경추 베개,침실,5,145000,5
2025-11-17,3,원목 핸들 머그컵,주방,13,195000,11
2025-11-17,4,무광 세라믹 접시 세트,주방,11,264000,11
2025-11-17,5,북유럽 패브릭 포스터,인테리어,3,36000,3
2025-11-17,6,대용량 디퓨저,생활,7,140000,5
2025-11-17,7,아로마 캔들 세트,생활,9,225000,9
2025-11-17,8,무선 미니 가습기,가전,8,280000,5
2025-11-17,9,탁상용 저소음 선풍기,가전,6,270000,3
2025-11-17,10,프리미엄 호텔 침구 세트,침실,9,540000,8
2025-11-18,1,감성 무드등,조명,7,273000,7
2025-11-18,2,메모리폼 경추 베개,침실,8,232000,5
2025-11-18,3,원목 핸들 머그컵,주방,8,120000,5
2025-11-18,4,무광 세라믹 접시 세트,주방,11,264000,11
2025-11-18,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2025-11-18,6,대용량 디퓨저,생활,10,200000,10
2025-11-18,7,아로마 캔들 세트,생활,8,200000,5
2025-11-18,8,무선 미니 가습기,가전,7,245000,5
2025-11-18,9,탁상용 저소음 선풍기,가전,3,135000,1
2025-11-18,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2025-11-19,1,감성 무드등,조명,8,312000,8
2025-11-19,2,메모리폼 경추 베개,침실,6,174000,6
2025-11-19,3,원목 핸들 머그컵,주방,10,150000,9
2025-11-19,4,무광 세라믹 접시 세트,주방,9,216000,9
2025-11-19,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-11-19,6,대용량 디퓨저,생활,9,180000,8
2025-11-19,7,아로마 캔들 세트,생활,11,275000,10
2025-11-19,8,무선 미니 가습기,가전,6,210000,5
2025-11-19,9,탁상용 저소음 선풍기,가전,5,225000,3
2025-11-19,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-11-20,1,감성 무드등,조명,9,351000,8
2025-11-20,2,메모리폼 경추 베개,침실,4,116000,3
2025-11-20,3,원목 핸들 머그컵,주방,11,165000,9
2025-11-20,4,무광 세라믹 접시 세트,주방,9,216000,6
2025-11-20,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2025-11-20,6,대용량 디퓨저,생활,14,280000,13
2025-11-20,7,아로마 캔들 세트,생활,21,525000,20
2025-11-20,8,무선 미니 가습기,가전,9,315000,8
2025-11-20,9,탁상용 저소음 선풍기,가전,7,315000,4
2025-11-20,10,프리미엄 호텔 침구 세트,침실,9,540000,6
2025-11-21,1,감성 무드등,조명,9,351000,6
2025-11-21,2,메모리폼 경추 베개,침실,4,116000,2
2025-11-21,3,원목 핸들 머그컵,주방,10,150000,7
2025-11-21,4,무광 세라믹 접시 세트,주방,8,192000,7
2025-11-21,5,북유럽 패브릭 포스터,인테리어,8,96000,6
2025-11-21,6,대용량 디퓨저,생활,20,400000,20
2025-11-21,7,아로마 캔들 세트,생활,16,400000,13
